text,intent,sentiment
Can't log into ZENDStorage 1TB account.,technical,neutral
What's Prepaid Basic uptime guarantee?,product,happy
Discontinue ZENDIndustrial Sensor service and refund,refund,neutral
How much does ZENDSmart Lighting cost in Singapore?,product,neutral
My ZENDSmart Lighting is not working?,technical,neutral
I need a return for Prepaid Plus.,refund,neutral
How much does ZENDEnterprise Ultra cost in Singapore,product,neutral
Unable to access ZENDBiz Connect 100 dashboard,technical,neutral
Postpaid Platinum offline in USA,technical,neutral
What's the price of ZENDSmart Lighting in Singapore,product,neutral
Incorrect statement for ZENDOffice Net 200,billing,neutral
Cannot reach ZENDStorage 1TB dashboard,technical,neutral
How much is ZENDFiber Home 300 Mbps in Thailand?,product,neutral
Get my money back for ZENDCloud VM Enterprise,refund,neutral
ZENDFiber Home 300 Mbps experience is terrible,complaint,angry
Why is my ZENDOffice Net 200 charge is $100?,billing,neutral
Price of Postpaid Gold.,product,neutral
Cannot connect to ZENDStorage 10TB,technical,neutral
Can't connect to my ZENDFiber Home 100 Mbps,technical,neutral
My Prepaid Plus service is down,technical,neutral
Terrible quality with Postpaid Gold,complaint,angry
Unable to access my Prepaid Plus account,technical,neutral
How much does Prepaid Unlimited cost in Thailand,product,happy
How much does ZENDStorage 10TB cost in India?,product,neutral
I am dissatisfied with ZENDSmart Lighting,complaint,neutral
Dissatisfied with ZENDEnterprise Ultra service,complaint,neutral
Does Prepaid Plus support business capabilities?,product,happy
ZENDCloud VM Enterprise has stopped?,technical,neutral
Cancel ZENDCloud VM Enterprise service and refund,refund,neutral
I seek a refund for ZENDOffice Net 1G.,refund,neutral
Very poor quality ZENDCloud VM Basic,complaint,neutral
Cannot access my ZENDCloud VM Enterprise dashboard,technical,neutral
Current ZENDSmart Lighting invoice is incorrect,billing,angry
Does ZENDFleet IoT 5G compatible?,product,happy
Cannot log into Postpaid Platinum dashboard.,technical,neutral
I request money back for Postpaid Platinum.,refund,neutral
Cannot reach my ZENDFiber Home 300 Mbps account,technical,neutral
Incorrect billing for ZENDFiber Home 100 Mbps,billing,neutral
Cost of ZENDEnterprise Ultra,product,neutral
Cannot access Postpaid Silver.,technical,neutral
Explain ZENDArchive Storage service.,product,neutral
Why is my Prepaid Basic billing indicates $40,billing,neutral
I would like money back for ZENDEnterprise Ultra,refund,neutral
What's Prepaid Unlimited service level,product,happy
Capabilities of ZENDFleet IoT have.,product,happy
Refund for Postpaid Platinum - under 7 days.,refund,neutral
The ZENDStorage 10TB billing shows $20,billing,neutral
Please refund my ZENDFiber Home 100 Mbps.,refund,neutral
This month's ZENDFleet IoT charge is wrong,billing,angry
Why is my ZENDCloud VM Pro invoice is $72,billing,neutral
What features does ZENDCloud VM Basic have,product,neutral
My ZENDEnterprise Ultra billing states $64,billing,neutral
This billing cycle ZENDOffice Net 1G bill has error,billing,angry
My ZENDCloud VM Pro has stopped,technical,neutral
Awful experience with ZENDArchive Storage,complaint,angry
Cannot log into ZENDEnterprise Ultra service?,technical,neutral
I request money back for Prepaid Unlimited.,refund,neutral
The ZENDStorage 10TB billing states $70.,billing,neutral
Explain ZENDOffice Net 500 service.,product,neutral
The ZENDSmart Lighting charge shows $33,billing,neutral
Terminate ZENDIndustrial Sensor and refund,refund,neutral
My ZENDFleet IoT billing shows $500,billing,neutral
Horrible quality with ZENDFiber Home 300 Mbps,complaint,angry
ZENDEnterprise Dedicated service is disgusting,complaint,neutral
Can't connect to my Postpaid Silver account,technical,neutral
I would like refund for ZENDCloud VM Enterprise,refund,neutral
ZENDSmart Parking is not working,technical,neutral
Issue with charge for ZENDBiz Connect 500?,billing,neutral
The ZENDEnterprise Dedicated bill is $50,billing,neutral
What does Postpaid Silver cost in India,product,neutral
Can't access ZENDSmart Lighting service,technical,neutral
Cannot reach ZENDFiber Home 300 Mbps dashboard.,technical,neutral
ZENDBiz Connect 500 intermittent connection.,technical,neutral
Unable to access my ZENDStorage 10TB service.,technical,neutral
How much is Prepaid Basic,product,neutral
Cannot reach ZENDIndustrial Sensor service,technical,neutral
ZENDCloud VM Enterprise always problematic,complaint,neutral
Wrong invoice for ZENDBiz Connect 100,billing,angry
Cannot reach ZENDEnterprise Ultra dashboard,technical,neutral
Refund for ZENDSmart Traffic - purchased 5 days ago,refund,neutral
Postpaid Silver enterprise features?,product,happy
ZENDCloud VM Pro experience is abysmal?,complaint,neutral
Prepaid Basic unstable connection,technical,neutral
Really disappointed with ZENDCloud VM Pro service,complaint,neutral
Atrocious quality with ZENDFleet IoT,complaint,neutral
This billing cycle ZENDFleet IoT bill is wrong,billing,angry
Discontinue ZENDStorage 1TB and refund,refund,neutral
What does ZENDFiber 1 Gbps cost in Singapore?,product,happy
The ZENDEnterprise Ultra charge shows $200,billing,neutral
ZENDIndustrial Sensor keeps disconnecting?,technical,neutral
Cannot connect to Prepaid Plus dashboard,technical,neutral
This billing cycle ZENDOffice Net 500 bill is incorrect,billing,angry
ZENDFleet IoT is never works properly,complaint,neutral
Error in billing for Postpaid Platinum,billing,neutral
What is ZENDStorage 10TB?,product,happy
Why is my Postpaid Gold invoice indicates $88,billing,neutral
Can ZENDFleet IoT 5G enabled.,product,neutral
What's ZENDCloud VM Basic service level,product,neutral
Unable to log into ZENDFleet IoT dashboard,technical,neutral
The Prepaid Plus billing is $90,billing,neutral
Mistake in statement for ZENDFiber Home 100 Mbps?,billing,neutral
Issue with invoice for ZENDOffice Net 1G,billing,neutral
Cannot connect to Prepaid Basic account,technical,neutral
Does ZENDStorage 1TB support 5G?,product,happy
ZENDFiber Home 100 Mbps quality is awful?,complaint,angry
My ZENDCloud VM Pro bill shows $36,billing,neutral
I request money back for ZENDSmart Lighting.,refund,neutral
I seek a reimbursement for ZENDArchive Storage,refund,neutral
Tell me about ZENDEnterprise Dedicated SLA,product,neutral
Horrible service with ZENDStorage 10TB,complaint,angry
Can't connect to my ZENDSmart Traffic account,technical,neutral
I need a return for ZENDStorage 1TB,refund,neutral
Why is my ZENDStorage 1TB invoice shows $36?,billing,neutral
Tell me about ZENDCloud VM Basic service level,product,happy
Unable to access ZENDCloud VM Basic dashboard,technical,neutral
Postpaid Silver refund - purchased 5 days ago,refund,neutral
ZENDOffice Net 1G malfunction.,technical,neutral
Prepaid Basic service is terrible?,complaint,angry
I would like a refund for Postpaid Gold,refund,neutral
ZENDFiber Home 300 Mbps is too slow,complaint,neutral
My ZENDFiber Home 300 Mbps bill states $100,billing,neutral
ZENDOffice Net 500 constantly has issues,complaint,neutral
Does ZENDCloud VM Basic support business capabilities,product,neutral
Cannot log into my Postpaid Platinum dashboard,technical,neutral
Does Prepaid Basic support business capabilities?,product,neutral
How much does ZENDStorage 10TB cost in Thailand,product,neutral
Cannot connect to ZENDOffice Net 1G account.,technical,neutral
Refund for ZENDCloud VM Pro - bought 3 days ago.,refund,neutral
ZENDCloud VM Pro slow,technical,neutral
I want a refund for ZENDEnterprise Dedicated,refund,neutral
Does Postpaid Platinum 5G enabled,product,neutral
This month's Prepaid Unlimited billing is wrong,billing,neutral
Postpaid Gold outage in Thailand,technical,neutral
What is Postpaid Platinum service level,product,neutral
Worst service with ZENDFiber 1 Gbps,complaint,angry
Can't access Prepaid Basic service,technical,neutral
I need a return for Postpaid Platinum.,refund,neutral
ZENDBiz Connect 100 quality is pathetic,complaint,angry
Can't log into ZENDCloud VM Pro service,technical,neutral
I require a return for ZENDEnterprise Ultra,refund,neutral
Unable to log into my Postpaid Gold service,technical,neutral
Does ZENDCloud VM Pro support predictive maintenance?,product,neutral
Cannot log into my ZENDFiber Home 100 Mbps account,technical,neutral
Can't log into my ZENDEnterprise Dedicated account,technical,neutral
Does ZENDOffice Net 200 have business capabilities,product,neutral
Prepaid Basic quality is low,complaint,neutral
I require a reimbursement for ZENDBiz Connect 100,refund,neutral
I would like money back for ZENDSmart Lighting,refund,neutral
How much does ZENDOffice Net 1G cost in Thailand,product,happy
Cannot access my ZENDSmart Parking dashboard.,technical,neutral
Please process refund for ZENDBiz Connect 1G,refund,neutral
My ZENDCloud VM Pro failure,technical,neutral
ZENDFiber Home 300 Mbps experience is pathetic?,complaint,angry
Describe ZENDFiber Home 100 Mbps service,product,happy
Postpaid Platinum refund - bought 3 days ago,refund,neutral
ZENDCloud VM Pro experience is worst?,complaint,angry
Mistake in charge for ZENDStorage 1TB?,billing,neutral
ZENDCloud VM Pro quality is terrible,complaint,angry
Can't access ZENDOffice Net 1G service.,technical,neutral
I want a money back for ZENDFiber Home 100 Mbps,refund,neutral
Does ZENDStorage 10TB have business capabilities?,product,happy
ZENDBiz Connect 1G keeps disconnecting,technical,neutral
Refund for ZENDFiber Home 300 Mbps - under 7 days,refund,neutral
ZENDSmart Parking slow,technical,neutral
Can't connect to Postpaid Gold service,technical,neutral
ZENDIndustrial Sensor has stopped.,technical,neutral
I require money back for Prepaid Unlimited,refund,neutral
Not happy with ZENDOffice Net 1G service,complaint,neutral
The ZENDArchive Storage charge states $66,billing,neutral
Prepaid Basic is broken,technical,neutral
How much is ZENDFiber 1 Gbps in India?,product,neutral
The ZENDEnterprise Dedicated charge states $220,billing,neutral
Pathetic service with ZENDOffice Net 1G,complaint,angry
Postpaid Platinum is not functioning?,technical,neutral
Does Postpaid Gold support consolidated invoicing,product,happy
Can ZENDFleet IoT 5G enabled,product,neutral
Postpaid Silver sluggish,technical,neutral
I seek return for Postpaid Silver,refund,neutral
What is ZENDArchive Storage service level,product,neutral
Capabilities of ZENDCloud VM Pro.,product,happy
ZENDArchive Storage is offline,technical,neutral
Does ZENDBiz Connect 500 support predictive maintenance?,product,happy
ZENDStorage 10TB refund - bought 3 days ago,refund,neutral
Prepaid Plus connectivity problem,technical,neutral
Prepaid Unlimited refund - within 7-day window,refund,neutral
I am not happy with ZENDBiz Connect 500,complaint,neutral
Can't connect to ZENDCloud VM Enterprise service,technical,neutral
My ZENDBiz Connect 500 charge states $66,billing,neutral
Cannot log into my ZENDFiber Home 100 Mbps service.,technical,neutral
ZENDSmart Parking connectivity problem,technical,neutral
I want a money back for ZENDOffice Net 500.,refund,neutral
Process refund for Postpaid Platinum.,refund,neutral
Does ZENDCloud VM Enterprise support enterprise features?,product,happy
Refund for ZENDFleet IoT - within 7 days,refund,neutral
What is ZENDBiz Connect 1G SLA,product,neutral
Current ZENDBiz Connect 1G billing has error,billing,neutral
This billing cycle Postpaid Silver billing is incorrect,billing,neutral
Can't access my ZENDFleet IoT service,technical,neutral
My ZENDFiber 1 Gbps invoice is $143,billing,neutral
Wrong charge for ZENDArchive Storage,billing,neutral
Dreadful experience with ZENDIndustrial Sensor.,complaint,neutral
Abysmal service with ZENDBiz Connect 100,complaint,neutral
Unable to access my Prepaid Unlimited dashboard,technical,neutral
Postpaid Gold too many problems,complaint,neutral
ZENDOffice Net 500 refund - bought 3 days ago.,refund,neutral
Does ZENDStorage 10TB support consolidated invoicing?,product,neutral
Postpaid Platinum quality is worst?,complaint,angry
Can't log into my ZENDBiz Connect 100 service,technical,neutral
Unable to log into ZENDCloud VM Enterprise dashboard?,technical,neutral
Can't access ZENDCloud VM Enterprise dashboard,technical,neutral
ZENDFiber Home 300 Mbps keeps disconnecting?,technical,neutral
ZENDOffice Net 1G quality is atrocious,complaint,neutral
I need money back for ZENDBiz Connect 500.,refund,neutral
Capabilities of ZENDEnterprise Ultra have?,product,happy
Mistake in bill for ZENDArchive Storage,billing,neutral
ZENDEnterprise Ultra service is worst,complaint,angry
Can you refund ZENDBiz Connect 1G,refund,neutral
I need refund for ZENDBiz Connect 1G.,refund,neutral
I seek a return for ZENDSmart Parking,refund,neutral
Wrong charge for ZENDBiz Connect 100.,billing,neutral
What's the price of ZENDEnterprise Dedicated?,product,neutral
Unable to access my ZENDBiz Connect 1G,technical,neutral
Cannot log into my ZENDBiz Connect 1G dashboard.,technical,neutral
My ZENDCloud VM Basic malfunction,technical,neutral
I need return for Postpaid Platinum,refund,neutral
ZENDSmart Lighting service is pathetic,complaint,angry
Prepaid Plus service is poor?,complaint,neutral
Issue refund for ZENDEnterprise Ultra?,refund,neutral
I require a reimbursement for ZENDBiz Connect 1G.,refund,neutral
Describe ZENDFiber 1 Gbps service,product,happy
The ZENDSmart Lighting invoice states $9,billing,neutral
ZENDCloud VM Basic intermittent connection,technical,neutral
Mistake in billing for ZENDFiber Home 100 Mbps,billing,neutral
Cannot connect to my ZENDOffice Net 500 account,technical,neutral
What's ZENDOffice Net 500 uptime guarantee,product,neutral
Refund for Postpaid Silver - bought 3 days ago,refund,neutral
Can't access my ZENDCloud VM Basic,technical,neutral
ZENDOffice Net 200 is down in USA,technical,neutral
Price of ZENDBiz Connect 500.,product,happy
Refund for ZENDFiber Home 300 Mbps - bought 3 days ago.,refund,neutral
Unsatisfied with ZENDFiber Home 300 Mbps service,complaint,neutral
My ZENDBiz Connect 500 is not functioning,technical,neutral
Unable to access ZENDArchive Storage dashboard.,technical,neutral
Atrocious experience with Prepaid Unlimited,complaint,neutral
Stop ZENDFleet IoT and refund,refund,neutral
My Prepaid Basic outage,technical,neutral
What are the features of Postpaid Silver?,product,happy
I seek a refund for ZENDOffice Net 200.,refund,neutral
End ZENDCloud VM Pro service and refund.,refund,neutral
Why is my Prepaid Basic billing indicates $64,billing,neutral
ZENDSmart Traffic stopped working,technical,neutral
Cannot reach my ZENDStorage 1TB dashboard,technical,neutral
The ZENDFiber 1 Gbps invoice shows $100?,billing,neutral
Does ZENDStorage 10TB 5G enabled,product,neutral
