text,intent,sentiment
Terrible experience with ZENDIndustrial Sensor,complaint,angry
ZENDStream - Service is down in India.,technical,neutral
"This is unacceptable, ZENDFiber 1 Gbps is slow.",complaint,angry
Return my money for ZENDFiber 1 Gbps - it's within 7 days of delivery.,refund,neutral
This month the Postpaid Gold incorrectly billed .,billing,neutral
My ZENDCloud VM Pro is not working .,technical,neutral
Return my money for the ZENDIndustrial Sensor - it is within the 7-day window.,refund,neutral
I can't access my Postpaid Gold Dashboard .,technical,neutral
My Postpaid gold is not working.,technical,neutral
Can you process a refund for ZENDMeet ?,refund,neutral
Can you file a refund for Prepaid Basic?,refund,neutral
#NAME?,refund,neutral
I want a refund for my ZENDIndustrial Sensor.,refund,neutral
Incorrect billing for the Prepaid Basic this month .,billing,neutral
My postpaid Gold is not working.,technical,neutral
Return my money for Prepaid Basic - It's within the 7-day window.,refund,neutral
Can you process a refund for ZENDIndustrial Sensor?,refund,neutral
Terrible experience with Postpaid Gold.,complaint,angry
I want a refund for my ZENDStream account.,refund,neutral
Ich want to get a refund for my ZENDMeet .,refund,neutral
Tell me more about Prepaid Basic.,product,neutral
Does ZENDStream support 5G data?,product,happy
I am unhappy with my prepaid basic service.,complaint,angry
"This is inacceptable, Postpaid Gold is slow.",complaint,neutral
Can you process a refund for ZENDIndustrial Sensor?,refund,neutral
Why is my bill 36 for ZENDStream?,billing,neutral
"This is unacceptable , Postpaid gold is slow .",complaint,angry
Return my money for ZENDFiber 1 Gbps - it's within the 7-day window.,refund,neutral
My prepaid basic is not working .,technical,neutral
I am unhappy with my ZENDCloud VM Pro Service .,complaint,angry
Terrible experience with ZENDMeet,complaint,angry
Tell me more about ZENDIndustrial Sensor .,product,neutral
"This month, inaccurate billing for ZENDMeet happened.",billing,neutral
This month incorrect billing for ZENDCloud VM Pro,billing,neutral
Can you process a refund for postpaid gold?,refund,neutral
"This is unacceptable, ZENDStream is slow .",complaint,angry
In Thailand the basic paid prepayment service is down.,technical,neutral
For the month of August the postpaid Gold were incorrectly billing.,billing,neutral
My ZENDCloud VM Pro is not working.,technical,neutral
Return my money for postpaid gold - it is within the 7-day window .,refund,neutral
Details about Postpaid Gold and the 1TB FUP limit .,product,neutral
Return my money to ZENDStream - it is within the 7 day period.,refund,neutral
Return my money for ZENDMeet - it is within the 7-day window.,refund,neutral
Tell me more about ZENDFiber 1 Gbps .,product,neutral
Tell me more about ZENDFiber 1 Gbps .,product,neutral
My Prepaid Basic is not working.,technical,neutral
Tell me more about ZENDMeet .,product,neutral
Can you process a refund for ZENDFiber 1 Gbps?,refund,neutral
I am unhappy with my prepaid basic service .,complaint,angry
My ZENDFiber 1 Gbps is not working.,technical,neutral
I want a refund for my ZENDCloud VM Pro .,refund,neutral
Tell me more about ZENDIndustrial Sensor .,product,neutral
Postpaid gold service is down in Thailand .,technical,neutral
Why is my bill 60 for postpaid gold?,billing,neutral
Tell me more about ZENDFiber 1 Gbps.,product,neutral
My pre-paid basic is not working.,technical,neutral
I was charged 60 rupees for Postpaid gold in India .,billing,neutral
Why is my bill 150 for prepaid basic?,billing,neutral
Postpaid Gold is not working.,technical,neutral
More about Prepaid Basic.,product,neutral
I am unhappy with my ZENDIndustrial Sensor service .,complaint,angry
The ZENDCloud VM Pro service is down in India.,technical,neutral
Tell me more about Postpaid Gold.,product,neutral
ZENDFiber 1 Gbps experience is terrible .,complaint,angry
My ZENDStream dashboard can't be accessible .,technical,neutral
Why is my bill 150 for ZENDStream ?,billing,neutral
Does Prepaid Basic Support Predictive Maintenance Support?,product,happy
This is unacceptable because ZENDStream is slow.,complaint,angry
Does Prepaid Basic Support Predictive Maintenance,product,happy
Incorrect billing for ZENDStream this month .,billing,neutral
My postpaid gold is not working.,technical,neutral
Return my money for ZENDStream - it's within the 7-day window.,refund,neutral
The ZENDIndustrial Sensor service is down in the USA .,technical,neutral
Supports postpaid gold prediction maintenance?,product,happy
Return my money for ZENDCloud VM Pro - it is within the 7-day window .,refund,neutral
The incorrect billing of Prepaid Basic this month .,billing,neutral
This month was incorrect billing for ZENDMeet .,billing,neutral
My postpaid gold is not working.,technical,neutral
Supports Postpaid Gold Predictive Maintenance ?,product,happy
Return my money for ZENDMeet - it is within the 7-day window.,refund,neutral
Does postpaid gold support SLA 99.9%?,product,happy
My ZENDIndustrial sensor is not working.,technical,neutral
Supports ZENDStream 99.9% SLA ?,product,happy
"This is unacceptable, ZENDCloud VM Pro is slow.",complaint,angry
The service of ZENDMeet is down in India.,technical,neutral
Incorrect billing for ZENDMeet this month.,billing,neutral
This is unacceptable - ZENDFiber 1 Gbps is slow .,complaint,angry
Can you process a refund for ZENDStream?,refund,neutral
I can't access my ZENDMeet dashboard.,technical,neutral
Terrible experience with ZENDIndustrial Sensor.,complaint,angry
"If I return my money for ZENDFiber 1 Gbps , it is within the 7-day window .",refund,neutral
I was charged 120 for postpaid gold in Singapore.,billing,neutral
Details about Prepaid Basic and the 1TB FUP limit .,product,neutral
Terrible experience with ZENDStream .,complaint,angry
"For the ZENDCloud VM Pro in Singapore, I was charged 120 USD .",billing,neutral
Does Postpaid Gold support preventive maintenance?,product,happy
This is unacceptable. Postpaid gold is slow.,complaint,angry
Can't access my ZENDStream dashboard .,technical,neutral
The ZENDFiber 1 Gbps service is down in Thailand .,technical,neutral
I want a refund for my ZENDIndustrial Sensor .,refund,neutral
Warum is my bill 120 for ZENDFiber 1 Gbps?,billing,neutral
The postpaid gold service is down in India.,technical,neutral
I can't access my ZENDCloud VM Pro dashboard.,technical,neutral
This month has been incorrectly reported for ZENDStream .,billing,neutral
Why is my bill 36 for prepaid basic?,billing,neutral
Does ZENDMeet support consolidated billings?,product,happy
I want a refund for my ZENDIndustrial Sensor.,refund,neutral
Return my money for ZENDStream -- it's within the 7-day window.,refund,neutral
I was charged 120 for ZENDStream in Singapore .,billing,neutral
My ZENDFiber 1 Gbps is not working .,technical,neutral
Supports ZENDStream SLA 99.9% ?,product,happy
Does ZENDMeet support 5G data?,product,happy
Incorrect billing for Postpaid Gold this month.,billing,neutral
I can’t access my dashboard ZENDMeet .,technical,neutral
My Prepaid basic is not working.,technical,neutral
Does ZENDCloud VM Pro support predictive maintenance ?,product,happy
In India the service of ZENDIndustrial Sensor is down.,technical,neutral
 Is a refund possible for Postpaid Gold?,refund,neutral
Please tell me more about ZENDStream .,product,happy
"This month, the incorrect billing for ZENDFiber 1 Gbps .",billing,neutral
Tell me more about ZENDCloud VM Pro.,product,neutral
This month was incorrect billing for ZENDIndustrial Sensor,billing,neutral
I want a refund for my ZENDStream,refund,neutral
Terrible experience with ZENDStream .,complaint,angry
Can you process a refund for Prepaid Basic ?,refund,neutral
Why is my bill 60 for ZENDMeet ?,billing,neutral
I was charged 150 for ZENDStream in Thailand .,billing,neutral
My prepaid basic does not work.,technical,neutral
Return my money to ZENDStream - it's within the 7-day window.,refund,neutral
Details about Prepaid Basic and 1TB FUP limit,product,neutral
I want a refund for my ZENDMeet.,refund,neutral
I am unhappy with my ZENDIndustrial Sensor service.,complaint,angry
Terrible experience with ZENDIndustrial Sensor .,complaint,angry
Can you process a refund for Postpaid gold?,refund,neutral
Can I send a refund to ZENDMeet?,refund,neutral
Why is my bill 120 for postpaid gold ?,billing,neutral
My Prepaid Basic is not working.,technical,neutral
Details about ZENDMeet and the 1TB FUP limit.,product,neutral
Details about the ZENDCloud VM Pro and the 1TB FUP limit are below .,product,neutral
The service ZENDCloud VM Pro is a down in India.,technical,neutral
"This is unacceptable, ZENDFiber is 1 Gbps slow .",complaint,angry
Can I process a refund for prepaid basic payment?,refund,neutral
I was charged 120 for ZENDMeet in Singapore.,billing,neutral
Details about Postpaid Gold and 1TB FUP Limits .,product,neutral
I am unhappy with my ZENDIndustrial Sensor service .,complaint,angry
I was charged 120 for ZENDStream in Singapore .,billing,neutral
My ZENDCloud VM Pro is not working.,technical,neutral
I want a refund for my ZENDFiber 1 Gbps.,refund,neutral
Can you process a refund for ZENDFiber 1 Gbps ?,refund,neutral
I want a refund for my ZENDStream .,refund,neutral
I can't access my dashboard on ZENDMeet .,technical,neutral
Can you process a refund for ZENDStream?,refund,neutral
Does ZENDStream support predictive maintenance ?,product,happy
Supports ZENDFiber 1 Gbps Predictive Maintenance?,product,happy
Postpaid gold supports Consolidated Invoicing ?,product,happy
Return my money to Postpaid Gold - it's within the 7-day window .,refund,neutral
Incorrect billing for ZENDFiber 1 Gbps this month.,billing,neutral
Tell me more about ZENDMeet.,product,neutral
The ZENDCloud VM Pro service is down in USA .,technical,neutral
My ZENDStream is not working.,technical,neutral
Does Postpaid Gold support predictive maintenance ?,product,happy
I am unhappy with my ZENDMeet service .,complaint,angry
Then return my money for ZENDStream - it is within the 7-day window.,refund,neutral
I cannot access my ZENDFiber 1 Gbps dashboard .,technical,neutral
I am unhappy with my ZENDStream service.,complaint,angry
Can you process a refund for Prepaid Basic?,refund,neutral
Terrible experience with ZENDStream.,complaint,angry
Incorrect billing for ZENDFiber 1 Gbps this month .,billing,neutral
Why is my bill 120 Gbps for ZENDFiber 1?,billing,neutral
I want to get a refund for my ZENDMeet account.,refund,neutral
The prepaid basic service is down in Singapore.,technical,neutral
Return my money for ZENDFiber 1 Gbps - it's within the 7-day window .,refund,neutral
ZENDCloud VM Pro is out in India.,technical,neutral
Can you process a refund for Postpaid Gold?,refund,neutral
My ZENDCloud VM Pro is not working.,technical,neutral
"This month, incorrect billing for Postpaid Gold .",billing,neutral
Tell me more about ZENDMeet .,product,neutral
I am unhappy with my ZENDFiber 1 Gbps service.,complaint,angry
I want a refund for my postpaid gold .,refund,neutral
The postage for gold in Thailand was paid 150.,billing,neutral
Incorrect billing for the prepaid basic this month.,billing,neutral
I want a refund for my prepaid basic payment .,refund,neutral
I can't access my ZENDFiber 1 Gbps dashboard.,technical,neutral
Incorrect billing for ZENDCloud VM Pro this month.,billing,neutral
Does ZENDStream support 5G data?,product,happy
Why is my bill for ZENDMeet 36?,billing,neutral
Terrible experience with ZENDCloud VM Pro .,complaint,angry
I can't access my ZENDMeet dashboard.,technical,neutral
What can I do for a refund for ZENDMeet?,refund,neutral
The ZENDIndustrial Sensor service in Singapore is down .,technical,neutral
I would like a refund for my Postpaid Gold.,refund,happy
I am unhappy with my ZENDStream service .,complaint,angry
The Prepaid basic service is no longer available in India .,technical,neutral
Can you process a refund for Postpaid Gold?,refund,neutral
I had a terrible experience with ZENDFiber 1 Gbps .,complaint,angry
Why is my bill for postpaid gold 60 ?,billing,neutral
I am unhappy with my Postpaid Gold service .,complaint,angry
Tell me more about ZENDCloud VM Pro .,product,neutral
Why is my bill 150 for ZENDMeet?,billing,neutral
Tell me more about the prepaid basic.,product,neutral
Does Postpaid Gold support pre-emptive maintenance?,product,happy
The Prepaid Basic service is out of service in Singapore .,technical,neutral
Terrible experience with ZENDIndustrial Sensor.,complaint,angry
Tell me more about ZENDMeet .,product,neutral
Supports ZENDStream 5G data?,product,happy
My money for ZENDMeet return - it is within the 7-day window .,refund,neutral
My ZENDFiber 1 Gbps is not working.,technical,neutral
I can't access my postpaid Gold dashboard.,technical,neutral
I want a refund for my ZEND stream .,refund,neutral
Terrible experience with ZENDStream.,complaint,angry
With Prepaid Basic: Terrible experience,complaint,angry
